Station,City,Longitude,Latitude,Date,Sea Level
525,Bar Harbor,68.205,44.391667,12/1/2015,7146
525,Bar Harbor,68.205,44.391667,1/1/2016,7202
525,Bar Harbor,68.205,44.391667,2/1/2016,7154
525,Bar Harbor,68.205,44.391667,3/1/2016,7151
525,Bar Harbor,68.205,44.391667,4/1/2016,7175
525,Bar Harbor,68.205,44.391667,5/1/2016,7167
525,Bar Harbor,68.205,44.391667,6/1/2016,7205
525,Bar Harbor,68.205,44.391667,7/1/2016,7200
525,Bar Harbor,68.205,44.391667,8/1/2016,7168
525,Bar Harbor,68.205,44.391667,9/1/2016,7166
525,Bar Harbor,68.205,44.391667,10/1/2016,7193
525,Bar Harbor,68.205,44.391667,11/1/2016,7195
525,Bar Harbor,68.205,44.391667,12/1/2016,7188
525,Bar Harbor,68.205,44.391667,1/1/2017,7162
525,Bar Harbor,68.205,44.391667,2/1/2017,7196
525,Bar Harbor,68.205,44.391667,3/1/2017,7111
525,Bar Harbor,68.205,44.391667,4/1/2017,7239
525,Bar Harbor,68.205,44.391667,5/1/2017,7271
525,Bar Harbor,68.205,44.391667,6/1/2017,7237
525,Bar Harbor,68.205,44.391667,7/1/2017,7213
525,Bar Harbor,68.205,44.391667,8/1/2017,7192
525,Bar Harbor,68.205,44.391667,9/1/2017,7205
525,Bar Harbor,68.205,44.391667,10/1/2017,7185
525,Bar Harbor,68.205,44.391667,11/1/2017,7177
525,Bar Harbor,68.205,44.391667,12/1/2017,7095
158,San Diego,117.173333,32.713333,1/1/2012,7094
158,San Diego,117.173333,32.713333,2/1/2012,7063
158,San Diego,117.173333,32.713333,3/1/2012,7038
158,San Diego,117.173333,32.713333,4/1/2012,7050
158,San Diego,117.173333,32.713333,5/1/2012,7100
158,San Diego,117.173333,32.713333,6/1/2012,7169
158,San Diego,117.173333,32.713333,7/1/2012,7158
158,San Diego,117.173333,32.713333,8/1/2012,7244
158,San Diego,117.173333,32.713333,9/1/2012,7252
158,San Diego,117.173333,32.713333,10/1/2012,7218
158,San Diego,117.173333,32.713333,11/1/2012,7146
158,San Diego,117.173333,32.713333,12/1/2012,7135
158,San Diego,117.173333,32.713333,1/1/2013,7071
158,San Diego,117.173333,32.713333,2/1/2013,7049
158,San Diego,117.173333,32.713333,3/1/2013,7050
158,San Diego,117.173333,32.713333,4/1/2013,7080
158,San Diego,117.173333,32.713333,5/1/2013,7098
158,San Diego,117.173333,32.713333,6/1/2013,7133
158,San Diego,117.173333,32.713333,7/1/2013,7176
158,San Diego,117.173333,32.713333,8/1/2013,7173
158,San Diego,117.173333,32.713333,9/1/2013,7232
158,San Diego,117.173333,32.713333,10/1/2013,7213
158,San Diego,117.173333,32.713333,11/1/2013,7176
158,San Diego,117.173333,32.713333,12/1/2013,7158
158,San Diego,117.173333,32.713333,1/1/2014,7162
158,San Diego,117.173333,32.713333,2/1/2014,7090
158,San Diego,117.173333,32.713333,3/1/2014,7107
158,San Diego,117.173333,32.713333,4/1/2014,7126
158,San Diego,117.173333,32.713333,5/1/2014,7181
158,San Diego,117.173333,32.713333,6/1/2014,7202
158,San Diego,117.173333,32.713333,7/1/2014,7238
158,San Diego,117.173333,32.713333,8/1/2014,7236
158,San Diego,117.173333,32.713333,9/1/2014,7329
158,San Diego,117.173333,32.713333,10/1/2014,7318
158,San Diego,117.173333,32.713333,11/1/2014,7214
158,San Diego,117.173333,32.713333,12/1/2014,7257
158,San Diego,117.173333,32.713333,1/1/2015,7193
158,San Diego,117.173333,32.713333,2/1/2015,7151
158,San Diego,117.173333,32.713333,3/1/2015,7158
158,San Diego,117.173333,32.713333,4/1/2015,7141
158,San Diego,117.173333,32.713333,5/1/2015,7163
158,San Diego,117.173333,32.713333,6/1/2015,7212
158,San Diego,117.173333,32.713333,7/1/2015,7273
158,San Diego,117.173333,32.713333,8/1/2015,7273
158,San Diego,117.173333,32.713333,9/1/2015,7396
158,San Diego,117.173333,32.713333,10/1/2015,7387
158,San Diego,117.173333,32.713333,11/1/2015,7317
158,San Diego,117.173333,32.713333,12/1/2015,7281
158,San Diego,117.173333,32.713333,1/1/2016,7184
158,San Diego,117.173333,32.713333,2/1/2016,7188
158,San Diego,117.173333,32.713333,3/1/2016,7136
158,San Diego,117.173333,32.713333,4/1/2016,7095
158,San Diego,117.173333,32.713333,5/1/2016,7106
158,San Diego,117.173333,32.713333,6/1/2016,7172
158,San Diego,117.173333,32.713333,7/1/2016,7220
158,San Diego,117.173333,32.713333,8/1/2016,7251
158,San Diego,117.173333,32.713333,9/1/2016,7253
158,San Diego,117.173333,32.713333,10/1/2016,7208
158,San Diego,117.173333,32.713333,11/1/2016,7198
158,San Diego,117.173333,32.713333,12/1/2016,7168
158,San Diego,117.173333,32.713333,1/1/2017,7173
158,San Diego,117.173333,32.713333,2/1/2017,7145
158,San Diego,117.173333,32.713333,3/1/2017,7119
158,San Diego,117.173333,32.713333,4/1/2017,7110
158,San Diego,117.173333,32.713333,5/1/2017,7147
158,San Diego,117.173333,32.713333,6/1/2017,7205
158,San Diego,117.173333,32.713333,7/1/2017,7240
158,San Diego,117.173333,32.713333,8/1/2017,7256
158,San Diego,117.173333,32.713333,9/1/2017,7250
158,San Diego,117.173333,32.713333,10/1/2017,7257
158,San Diego,117.173333,32.713333,11/1/2017,7193
158,San Diego,117.173333,32.713333,12/1/2017,7197
148,Baltimore,76.578333,39.266667,1/1/2012,7037
148,Baltimore,76.578333,39.266667,2/1/2012,7032
148,Baltimore,76.578333,39.266667,3/1/2012,7138
148,Baltimore,76.578333,39.266667,4/1/2012,7139
148,Baltimore,76.578333,39.266667,5/1/2012,7258
148,Baltimore,76.578333,39.266667,6/1/2012,7329
148,Baltimore,76.578333,39.266667,7/1/2012,7260
148,Baltimore,76.578333,39.266667,8/1/2012,7300
148,Baltimore,76.578333,39.266667,9/1/2012,7236
148,Baltimore,76.578333,39.266667,10/1/2012,7256
148,Baltimore,76.578333,39.266667,11/1/2012,-99999
148,Baltimore,76.578333,39.266667,12/1/2012,7176
148,Baltimore,76.578333,39.266667,1/1/2013,7061
148,Baltimore,76.578333,39.266667,2/1/2013,7017
148,Baltimore,76.578333,39.266667,3/1/2013,7136
148,Baltimore,76.578333,39.266667,4/1/2013,7180
148,Baltimore,76.578333,39.266667,5/1/2013,7160
148,Baltimore,76.578333,39.266667,6/1/2013,7233
148,Baltimore,76.578333,39.266667,7/1/2013,7259
148,Baltimore,76.578333,39.266667,8/1/2013,7286
148,Baltimore,76.578333,39.266667,9/1/2013,7268
148,Baltimore,76.578333,39.266667,10/1/2013,7297
148,Baltimore,76.578333,39.266667,11/1/2013,7035
148,Baltimore,76.578333,39.266667,12/1/2013,7066
148,Baltimore,76.578333,39.266667,1/1/2014,6990
148,Baltimore,76.578333,39.266667,2/1/2014,6995
148,Baltimore,76.578333,39.266667,3/1/2014,7055
148,Baltimore,76.578333,39.266667,4/1/2014,7208
148,Baltimore,76.578333,39.266667,5/1/2014,7256
148,Baltimore,76.578333,39.266667,6/1/2014,7306
148,Baltimore,76.578333,39.266667,7/1/2014,7247
148,Baltimore,76.578333,39.266667,8/1/2014,7316
148,Baltimore,76.578333,39.266667,9/1/2014,7296
148,Baltimore,76.578333,39.266667,10/1/2014,7294
148,Baltimore,76.578333,39.266667,11/1/2014,7069
148,Baltimore,76.578333,39.266667,12/1/2014,7107
148,Baltimore,76.578333,39.266667,1/1/2015,6945
148,Baltimore,76.578333,39.266667,2/1/2015,6959
148,Baltimore,76.578333,39.266667,3/1/2015,6972
148,Baltimore,76.578333,39.266667,4/1/2015,7115
148,Baltimore,76.578333,39.266667,5/1/2015,7134
148,Baltimore,76.578333,39.266667,6/1/2015,7256
148,Baltimore,76.578333,39.266667,7/1/2015,7304
148,Baltimore,76.578333,39.266667,8/1/2015,7280
148,Baltimore,76.578333,39.266667,9/1/2015,7322
148,Baltimore,76.578333,39.266667,10/1/2015,7274
148,Baltimore,76.578333,39.266667,11/1/2015,7148
148,Baltimore,76.578333,39.266667,12/1/2015,7165
148,Baltimore,76.578333,39.266667,1/1/2016,7044
148,Baltimore,76.578333,39.266667,2/1/2016,7083
148,Baltimore,76.578333,39.266667,3/1/2016,7139
148,Baltimore,76.578333,39.266667,4/1/2016,7193
148,Baltimore,76.578333,39.266667,5/1/2016,7213
148,Baltimore,76.578333,39.266667,6/1/2016,7228
148,Baltimore,76.578333,39.266667,7/1/2016,7244
148,Baltimore,76.578333,39.266667,8/1/2016,7253
148,Baltimore,76.578333,39.266667,9/1/2016,7377
148,Baltimore,76.578333,39.266667,10/1/2016,7255
148,Baltimore,76.578333,39.266667,11/1/2016,7115
148,Baltimore,76.578333,39.266667,12/1/2016,7046
148,Baltimore,76.578333,39.266667,1/1/2017,7071
148,Baltimore,76.578333,39.266667,2/1/2017,7068
148,Baltimore,76.578333,39.266667,3/1/2017,6948
148,Baltimore,76.578333,39.266667,4/1/2017,7258
148,Baltimore,76.578333,39.266667,5/1/2017,7324
148,Baltimore,76.578333,39.266667,6/1/2017,7292
148,Baltimore,76.578333,39.266667,7/1/2017,7288
148,Baltimore,76.578333,39.266667,8/1/2017,7330
148,Baltimore,76.578333,39.266667,9/1/2017,7324
148,Baltimore,76.578333,39.266667,10/1/2017,7294
148,Baltimore,76.578333,39.266667,11/1/2017,7206
148,Baltimore,76.578333,39.266667,12/1/2017,7041
1696,Lake Worth Pier,80.033333,26.611667,1/1/2012,6928
1696,Lake Worth Pier,80.033333,26.611667,2/1/2012,7054
1696,Lake Worth Pier,80.033333,26.611667,3/1/2012,7002
1696,Lake Worth Pier,80.033333,26.611667,4/1/2012,7038
1696,Lake Worth Pier,80.033333,26.611667,5/1/2012,7106
1696,Lake Worth Pier,80.033333,26.611667,6/1/2012,7138
1696,Lake Worth Pier,80.033333,26.611667,7/1/2012,7043
1696,Lake Worth Pier,80.033333,26.611667,8/1/2012,7063
1696,Lake Worth Pier,80.033333,26.611667,9/1/2012,7095
1696,Lake Worth Pier,80.033333,26.611667,10/1/2012,7196
1696,Lake Worth Pier,80.033333,26.611667,11/1/2012,7302
1696,Lake Worth Pier,80.033333,26.611667,12/1/2012,7130
1696,Lake Worth Pier,80.033333,26.611667,1/1/2013,7047
1696,Lake Worth Pier,80.033333,26.611667,2/1/2013,7045
1696,Lake Worth Pier,80.033333,26.611667,3/1/2013,7101
1696,Lake Worth Pier,80.033333,26.611667,4/1/2013,7044
1696,Lake Worth Pier,80.033333,26.611667,5/1/2013,7079
1696,Lake Worth Pier,80.033333,26.611667,6/1/2013,6996
1696,Lake Worth Pier,80.033333,26.611667,7/1/2013,7049
1696,Lake Worth Pier,80.033333,26.611667,8/1/2013,7053
1696,Lake Worth Pier,80.033333,26.611667,9/1/2013,7177
1696,Lake Worth Pier,80.033333,26.611667,10/1/2013,7272
1696,Lake Worth Pier,80.033333,26.611667,11/1/2013,7227
1696,Lake Worth Pier,80.033333,26.611667,12/1/2013,7093
1696,Lake Worth Pier,80.033333,26.611667,1/1/2014,7096
1696,Lake Worth Pier,80.033333,26.611667,2/1/2014,7107
1696,Lake Worth Pier,80.033333,26.611667,3/1/2014,7082
1696,Lake Worth Pier,80.033333,26.611667,4/1/2014,7092
1696,Lake Worth Pier,80.033333,26.611667,5/1/2014,7107
1696,Lake Worth Pier,80.033333,26.611667,6/1/2014,7040
1696,Lake Worth Pier,80.033333,26.611667,7/1/2014,7054
1696,Lake Worth Pier,80.033333,26.611667,8/1/2014,7152
1696,Lake Worth Pier,80.033333,26.611667,9/1/2014,7214
1696,Lake Worth Pier,80.033333,26.611667,10/1/2014,7226
1696,Lake Worth Pier,80.033333,26.611667,11/1/2014,7237
1696,Lake Worth Pier,80.033333,26.611667,12/1/2014,7204
1696,Lake Worth Pier,80.033333,26.611667,1/1/2015,7126
1696,Lake Worth Pier,80.033333,26.611667,2/1/2015,7135
1696,Lake Worth Pier,80.033333,26.611667,3/1/2015,7035
1696,Lake Worth Pier,80.033333,26.611667,4/1/2015,7065
1696,Lake Worth Pier,80.033333,26.611667,5/1/2015,7082
1696,Lake Worth Pier,80.033333,26.611667,6/1/2015,7013
1696,Lake Worth Pier,80.033333,26.611667,7/1/2015,7044
1696,Lake Worth Pier,80.033333,26.611667,8/1/2015,7101
1696,Lake Worth Pier,80.033333,26.611667,9/1/2015,7224
1696,Lake Worth Pier,80.033333,26.611667,10/1/2015,7385
1696,Lake Worth Pier,80.033333,26.611667,11/1/2015,7233
1696,Lake Worth Pier,80.033333,26.611667,12/1/2015,7199
1696,Lake Worth Pier,80.033333,26.611667,1/1/2016,7195
1696,Lake Worth Pier,80.033333,26.611667,2/1/2016,7129
1696,Lake Worth Pier,80.033333,26.611667,3/1/2016,7066
1696,Lake Worth Pier,80.033333,26.611667,4/1/2016,7138
1696,Lake Worth Pier,80.033333,26.611667,5/1/2016,7110
1696,Lake Worth Pier,80.033333,26.611667,6/1/2016,7081
1696,Lake Worth Pier,80.033333,26.611667,7/1/2016,7010
1696,Lake Worth Pier,80.033333,26.611667,8/1/2016,7089
1696,Lake Worth Pier,80.033333,26.611667,9/1/2016,7124
1696,Lake Worth Pier,80.033333,26.611667,10/1/2016,7343
1696,Lake Worth Pier,80.033333,26.611667,11/1/2016,7273
1696,Lake Worth Pier,80.033333,26.611667,12/1/2016,7107
1696,Lake Worth Pier,80.033333,26.611667,1/1/2017,7076
1696,Lake Worth Pier,80.033333,26.611667,2/1/2017,6998
1696,Lake Worth Pier,80.033333,26.611667,3/1/2017,6986
1696,Lake Worth Pier,80.033333,26.611667,4/1/2017,7115
1696,Lake Worth Pier,80.033333,26.611667,5/1/2017,7033
1696,Lake Worth Pier,80.033333,26.611667,6/1/2017,7078
1696,Lake Worth Pier,80.033333,26.611667,7/1/2017,7100
1696,Lake Worth Pier,80.033333,26.611667,8/1/2017,7095
1696,Lake Worth Pier,80.033333,26.611667,9/1/2017,7288
1696,Lake Worth Pier,80.033333,26.611667,10/1/2017,7310
1696,Lake Worth Pier,80.033333,26.611667,11/1/2017,7251
1696,Lake Worth Pier,80.033333,26.611667,12/1/2017,7109
183,Portland,70.246667,43.656667,1/1/2012,7098
183,Portland,70.246667,43.656667,2/1/2012,7101
183,Portland,70.246667,43.656667,3/1/2012,7111
183,Portland,70.246667,43.656667,4/1/2012,7197
183,Portland,70.246667,43.656667,5/1/2012,7153
183,Portland,70.246667,43.656667,6/1/2012,7279
183,Portland,70.246667,43.656667,7/1/2012,7221
183,Portland,70.246667,43.656667,8/1/2012,7240
183,Portland,70.246667,43.656667,9/1/2012,7199
183,Portland,70.246667,43.656667,10/1/2012,7260
183,Portland,70.246667,43.656667,11/1/2012,7207
183,Portland,70.246667,43.656667,12/1/2012,7244
183,Portland,70.246667,43.656667,1/1/2013,7123
183,Portland,70.246667,43.656667,2/1/2013,7145
183,Portland,70.246667,43.656667,3/1/2013,7271
183,Portland,70.246667,43.656667,4/1/2013,7145
183,Portland,70.246667,43.656667,5/1/2013,7152
183,Portland,70.246667,43.656667,6/1/2013,7217
183,Portland,70.246667,43.656667,7/1/2013,7219
183,Portland,70.246667,43.656667,8/1/2013,7204
183,Portland,70.246667,43.656667,9/1/2013,7198
183,Portland,70.246667,43.656667,10/1/2013,7197
183,Portland,70.246667,43.656667,11/1/2013,7110
183,Portland,70.246667,43.656667,12/1/2013,7103
183,Portland,70.246667,43.656667,1/1/2014,7134
183,Portland,70.246667,43.656667,2/1/2014,7094
183,Portland,70.246667,43.656667,3/1/2014,7114
183,Portland,70.246667,43.656667,4/1/2014,7163
183,Portland,70.246667,43.656667,5/1/2014,7210
183,Portland,70.246667,43.656667,6/1/2014,7198
183,Portland,70.246667,43.656667,7/1/2014,7183
183,Portland,70.246667,43.656667,8/1/2014,7194
183,Portland,70.246667,43.656667,9/1/2014,7159
183,Portland,70.246667,43.656667,10/1/2014,7241
183,Portland,70.246667,43.656667,11/1/2014,7155
183,Portland,70.246667,43.656667,12/1/2014,7148
183,Portland,70.246667,43.656667,1/1/2015,7066
183,Portland,70.246667,43.656667,2/1/2015,7087
183,Portland,70.246667,43.656667,3/1/2015,7015
183,Portland,70.246667,43.656667,4/1/2015,7110
183,Portland,70.246667,43.656667,5/1/2015,7077
183,Portland,70.246667,43.656667,6/1/2015,7142
183,Portland,70.246667,43.656667,7/1/2015,7180
183,Portland,70.246667,43.656667,8/1/2015,7153
183,Portland,70.246667,43.656667,9/1/2015,7132
183,Portland,70.246667,43.656667,10/1/2015,7151
183,Portland,70.246667,43.656667,11/1/2015,7089
183,Portland,70.246667,43.656667,12/1/2015,7111
183,Portland,70.246667,43.656667,1/1/2016,7146
183,Portland,70.246667,43.656667,2/1/2016,7105
183,Portland,70.246667,43.656667,3/1/2016,7111
183,Portland,70.246667,43.656667,4/1/2016,7132
183,Portland,70.246667,43.656667,5/1/2016,7124
183,Portland,70.246667,43.656667,6/1/2016,7158
183,Portland,70.246667,43.656667,7/1/2016,7146
183,Portland,70.246667,43.656667,8/1/2016,7135
183,Portland,70.246667,43.656667,9/1/2016,7179
183,Portland,70.246667,43.656667,10/1/2016,7202
183,Portland,70.246667,43.656667,11/1/2016,7191
183,Portland,70.246667,43.656667,12/1/2016,7164
183,Portland,70.246667,43.656667,1/1/2017,7145
183,Portland,70.246667,43.656667,2/1/2017,7175
183,Portland,70.246667,43.656667,3/1/2017,7074
183,Portland,70.246667,43.656667,4/1/2017,7208
183,Portland,70.246667,43.656667,5/1/2017,7269
183,Portland,70.246667,43.656667,6/1/2017,7231
183,Portland,70.246667,43.656667,7/1/2017,7210
183,Portland,70.246667,43.656667,8/1/2017,7190
183,Portland,70.246667,43.656667,9/1/2017,7213
183,Portland,70.246667,43.656667,10/1/2017,7188
183,Portland,70.246667,43.656667,11/1/2017,7177
183,Portland,70.246667,43.656667,12/1/2017,7093
235,Boston,71.053333,42.353333,1/1/2012,7133
235,Boston,71.053333,42.353333,2/1/2012,7135
235,Boston,71.053333,42.353333,3/1/2012,7155
235,Boston,71.053333,42.353333,4/1/2012,7242
235,Boston,71.053333,42.353333,5/1/2012,7199
235,Boston,71.053333,42.353333,6/1/2012,7320
235,Boston,71.053333,42.353333,7/1/2012,7249
235,Boston,71.053333,42.353333,8/1/2012,7237
235,Boston,71.053333,42.353333,9/1/2012,7200
235,Boston,71.053333,42.353333,10/1/2012,7275
235,Boston,71.053333,42.353333,11/1/2012,7238
235,Boston,71.053333,42.353333,12/1/2012,7262
235,Boston,71.053333,42.353333,1/1/2013,7110
235,Boston,71.053333,42.353333,2/1/2013,7165
235,Boston,71.053333,42.353333,3/1/2013,7317
235,Boston,71.053333,42.353333,4/1/2013,7176
235,Boston,71.053333,42.353333,5/1/2013,7194
235,Boston,71.053333,42.353333,6/1/2013,7266
235,Boston,71.053333,42.353333,7/1/2013,7278
235,Boston,71.053333,42.353333,8/1/2013,7251
235,Boston,71.053333,42.353333,9/1/2013,7244
235,Boston,71.053333,42.353333,10/1/2013,7243
235,Boston,71.053333,42.353333,11/1/2013,7145
235,Boston,71.053333,42.353333,12/1/2013,7149
235,Boston,71.053333,42.353333,1/1/2014,7138
235,Boston,71.053333,42.353333,2/1/2014,7100
235,Boston,71.053333,42.353333,3/1/2014,7146
235,Boston,71.053333,42.353333,4/1/2014,7206
235,Boston,71.053333,42.353333,5/1/2014,7258
235,Boston,71.053333,42.353333,6/1/2014,7260
235,Boston,71.053333,42.353333,7/1/2014,7222
235,Boston,71.053333,42.353333,8/1/2014,7249
235,Boston,71.053333,42.353333,9/1/2014,7224
235,Boston,71.053333,42.353333,10/1/2014,7316
235,Boston,71.053333,42.353333,11/1/2014,7216
235,Boston,71.053333,42.353333,12/1/2014,7218
235,Boston,71.053333,42.353333,1/1/2015,7125
235,Boston,71.053333,42.353333,2/1/2015,7128
235,Boston,71.053333,42.353333,3/1/2015,7053
235,Boston,71.053333,42.353333,4/1/2015,7162
235,Boston,71.053333,42.353333,5/1/2015,7132
235,Boston,71.053333,42.353333,6/1/2015,7211
235,Boston,71.053333,42.353333,7/1/2015,7279
235,Boston,71.053333,42.353333,8/1/2015,7246
235,Boston,71.053333,42.353333,9/1/2015,7241
235,Boston,71.053333,42.353333,10/1/2015,7260
235,Boston,71.053333,42.353333,11/1/2015,7172
235,Boston,71.053333,42.353333,12/1/2015,7194
235,Boston,71.053333,42.353333,1/1/2016,7221
235,Boston,71.053333,42.353333,2/1/2016,7179
235,Boston,71.053333,42.353333,3/1/2016,7190
235,Boston,71.053333,42.353333,4/1/2016,7225
235,Boston,71.053333,42.353333,5/1/2016,7221
235,Boston,71.053333,42.353333,6/1/2016,7250
235,Boston,71.053333,42.353333,7/1/2016,7239
235,Boston,71.053333,42.353333,8/1/2016,7210
235,Boston,71.053333,42.353333,9/1/2016,7242
235,Boston,71.053333,42.353333,10/1/2016,7267
235,Boston,71.053333,42.353333,11/1/2016,7233
235,Boston,71.053333,42.353333,12/1/2016,7182
235,Boston,71.053333,42.353333,1/1/2017,7190
235,Boston,71.053333,42.353333,2/1/2017,7213
235,Boston,71.053333,42.353333,3/1/2017,7120
235,Boston,71.053333,42.353333,4/1/2017,7264
235,Boston,71.053333,42.353333,5/1/2017,7323
235,Boston,71.053333,42.353333,6/1/2017,7274
235,Boston,71.053333,42.353333,7/1/2017,-99999
235,Boston,71.053333,42.353333,8/1/2017,7239
235,Boston,71.053333,42.353333,9/1/2017,7279
235,Boston,71.053333,42.353333,10/1/2017,7230
235,Boston,71.053333,42.353333,11/1/2017,7227
235,Boston,71.053333,42.353333,12/1/2017,7142
508,Port San Luis,120.76,35.176667,1/1/2012,7025
508,Port San Luis,120.76,35.176667,2/1/2012,6992
508,Port San Luis,120.76,35.176667,3/1/2012,6973
508,Port San Luis,120.76,35.176667,4/1/2012,6972
508,Port San Luis,120.76,35.176667,5/1/2012,6996
508,Port San Luis,120.76,35.176667,6/1/2012,7072
508,Port San Luis,120.76,35.176667,7/1/2012,7079
508,Port San Luis,120.76,35.176667,8/1/2012,7138
508,Port San Luis,120.76,35.176667,9/1/2012,7140
508,Port San Luis,120.76,35.176667,10/1/2012,7132
508,Port San Luis,120.76,35.176667,11/1/2012,7087
508,Port San Luis,120.76,35.176667,12/1/2012,7093
508,Port San Luis,120.76,35.176667,1/1/2013,7001
508,Port San Luis,120.76,35.176667,2/1/2013,6975
508,Port San Luis,120.76,35.176667,3/1/2013,6977
508,Port San Luis,120.76,35.176667,4/1/2013,6988
508,Port San Luis,120.76,35.176667,5/1/2013,7006
508,Port San Luis,120.76,35.176667,6/1/2013,7057
508,Port San Luis,120.76,35.176667,7/1/2013,7099
508,Port San Luis,120.76,35.176667,8/1/2013,7091
508,Port San Luis,120.76,35.176667,9/1/2013,7132
508,Port San Luis,120.76,35.176667,10/1/2013,7130
508,Port San Luis,120.76,35.176667,11/1/2013,7105
508,Port San Luis,120.76,35.176667,12/1/2013,7075
508,Port San Luis,120.76,35.176667,1/1/2014,7095
508,Port San Luis,120.76,35.176667,2/1/2014,7033
508,Port San Luis,120.76,35.176667,3/1/2014,7047
508,Port San Luis,120.76,35.176667,4/1/2014,7042
508,Port San Luis,120.76,35.176667,5/1/2014,7073
508,Port San Luis,120.76,35.176667,6/1/2014,7114
508,Port San Luis,120.76,35.176667,7/1/2014,7157
508,Port San Luis,120.76,35.176667,8/1/2014,7148
508,Port San Luis,120.76,35.176667,9/1/2014,7215
508,Port San Luis,120.76,35.176667,10/1/2014,7235
508,Port San Luis,120.76,35.176667,11/1/2014,7135
508,Port San Luis,120.76,35.176667,12/1/2014,7201
508,Port San Luis,120.76,35.176667,1/1/2015,7138
508,Port San Luis,120.76,35.176667,2/1/2015,7108
508,Port San Luis,120.76,35.176667,3/1/2015,7084
508,Port San Luis,120.76,35.176667,4/1/2015,7046
508,Port San Luis,120.76,35.176667,5/1/2015,7083
508,Port San Luis,120.76,35.176667,6/1/2015,7122
508,Port San Luis,120.76,35.176667,7/1/2015,7188
508,Port San Luis,120.76,35.176667,8/1/2015,7170
508,Port San Luis,120.76,35.176667,9/1/2015,7300
508,Port San Luis,120.76,35.176667,10/1/2015,7279
508,Port San Luis,120.76,35.176667,11/1/2015,7194
508,Port San Luis,120.76,35.176667,12/1/2015,7176
508,Port San Luis,120.76,35.176667,1/1/2016,7111
508,Port San Luis,120.76,35.176667,2/1/2016,7091
508,Port San Luis,120.76,35.176667,3/1/2016,7061
508,Port San Luis,120.76,35.176667,4/1/2016,6985
508,Port San Luis,120.76,35.176667,5/1/2016,7030
508,Port San Luis,120.76,35.176667,6/1/2016,7076
508,Port San Luis,120.76,35.176667,7/1/2016,7116
508,Port San Luis,120.76,35.176667,8/1/2016,7154
508,Port San Luis,120.76,35.176667,9/1/2016,7171
508,Port San Luis,120.76,35.176667,10/1/2016,7129
508,Port San Luis,120.76,35.176667,11/1/2016,7127
508,Port San Luis,120.76,35.176667,12/1/2016,7097
508,Port San Luis,120.76,35.176667,1/1/2017,7134
508,Port San Luis,120.76,35.176667,2/1/2017,7119
508,Port San Luis,120.76,35.176667,3/1/2017,7037
508,Port San Luis,120.76,35.176667,4/1/2017,7010
508,Port San Luis,120.76,35.176667,5/1/2017,7054
508,Port San Luis,120.76,35.176667,6/1/2017,7111
508,Port San Luis,120.76,35.176667,7/1/2017,7148
508,Port San Luis,120.76,35.176667,8/1/2017,7179
508,Port San Luis,120.76,35.176667,9/1/2017,7184
508,Port San Luis,120.76,35.176667,10/1/2017,7149
508,Port San Luis,120.76,35.176667,11/1/2017,7114
508,Port San Luis,120.76,35.176667,12/1/2017,7117
396,Wilmington,77.953333,34.226667,1/1/2012,7006
396,Wilmington,77.953333,34.226667,2/1/2012,7055
396,Wilmington,77.953333,34.226667,3/1/2012,7086
396,Wilmington,77.953333,34.226667,4/1/2012,7198
396,Wilmington,77.953333,34.226667,5/1/2012,7183
396,Wilmington,77.953333,34.226667,6/1/2012,7309
396,Wilmington,77.953333,34.226667,7/1/2012,7199
396,Wilmington,77.953333,34.226667,8/1/2012,7268
396,Wilmington,77.953333,34.226667,9/1/2012,7241
396,Wilmington,77.953333,34.226667,10/1/2012,7229
396,Wilmington,77.953333,34.226667,11/1/2012,7249
396,Wilmington,77.953333,34.226667,12/1/2012,7143
396,Wilmington,77.953333,34.226667,1/1/2013,7096
396,Wilmington,77.953333,34.226667,2/1/2013,7078
396,Wilmington,77.953333,34.226667,3/1/2013,7165
396,Wilmington,77.953333,34.226667,4/1/2013,7118
396,Wilmington,77.953333,34.226667,5/1/2013,7191
396,Wilmington,77.953333,34.226667,6/1/2013,7217
396,Wilmington,77.953333,34.226667,7/1/2013,7277
396,Wilmington,77.953333,34.226667,8/1/2013,7264
396,Wilmington,77.953333,34.226667,9/1/2013,7245
396,Wilmington,77.953333,34.226667,10/1/2013,7272
396,Wilmington,77.953333,34.226667,11/1/2013,7129
396,Wilmington,77.953333,34.226667,12/1/2013,7132
396,Wilmington,77.953333,34.226667,1/1/2014,7180
396,Wilmington,77.953333,34.226667,2/1/2014,7218
396,Wilmington,77.953333,34.226667,3/1/2014,7256
396,Wilmington,77.953333,34.226667,4/1/2014,7267
396,Wilmington,77.953333,34.226667,5/1/2014,7263
396,Wilmington,77.953333,34.226667,6/1/2014,7222
396,Wilmington,77.953333,34.226667,7/1/2014,7228
396,Wilmington,77.953333,34.226667,8/1/2014,7342
396,Wilmington,77.953333,34.226667,9/1/2014,7387
396,Wilmington,77.953333,34.226667,10/1/2014,7276
396,Wilmington,77.953333,34.226667,11/1/2014,7198
396,Wilmington,77.953333,34.226667,12/1/2014,7203
396,Wilmington,77.953333,34.226667,1/1/2015,7225
396,Wilmington,77.953333,34.226667,2/1/2015,7187
396,Wilmington,77.953333,34.226667,3/1/2015,7167
396,Wilmington,77.953333,34.226667,4/1/2015,7172
396,Wilmington,77.953333,34.226667,5/1/2015,7213
